"url","post_date","date_count","time_of_fetching","header","content","image","video","likes","num_comments","num_shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid022vrX2Qid1djWQrTqMyRaUmB7EGaaXFepoLSSoDPVQxfzyT5uTiAbyuYdJx4XKYoFl&id=100075537623150&__cft__[0]=AZVaFJfirRzgP44dVryEL6kJv58KqIJzmSbF53JWBtzVhcFCHmfzyXPk7nzAMMehladT4ZLQAlpZd8cqp63tOAb8af0m7rxxBkp0RrgoRvpUkZgOAWYlAGxNIQNw7CkfHwRMJpdfviTIAeuolJ2XfAAD5sakQ69PflAzPHfY8OWGXcb4rlOMl7qdRf89bVdw9_fNnjgb-MePC1jxgX2a_y5-&__tn__=%2CO%2CP-R","2023-12-04","2","2024-05-06 00:28:19.601043","Quanta fatica per produrre il più buono olio del mondoW GLI OLIVICOLTORI ITALIANI!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407623612_363962302798354_5537505462006010110_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HWDgqB0OHywQ7kNvgEku-Vr&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfB7H89901Afpcmn-5-B82tvEo1IZrGTJ4hVorXjbQNHBA&oe=663DEED3","","4.4K","244 comments","426 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid037bhEuoZXwAGqQo84hqjo6BGhYhz5gekm24gGotYHEot5ovkyhVdkn2uQ5HfUrf4el&id=100075537623150&__cft__[0]=AZUuj5KqvzApzMMN3Qx0K1dmmREQ12jUEV8ZugaLCPD7ztOYsq-lfaDbu04_DCg_c-uFGnt1o3RbyG7XKKYbN4b1aJpzqXJIbMioTJTmi0z9InNEPJpLSJqOk1KrpZfJmnnr_QCHMagBTzVWIaeMmylVxAaIsHF1IRpw9FyfZeUBWhLkxfTXZ3jUAR_uwLw4ILOX8VF7sy1Rc-48tmSyiI0j&__tn__=%2CO%2CP-R","2023-12-04","3","2024-05-06 00:32:22.246643","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407623605_363924919468759_4810724547616804868_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vZ1uUu_78_gQ7kNvgH6DfqK&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCxImX0xLHE8-IA1ZOL6VP9EhqI3Hwnxpv5uHvLnpQv_A&oe=663DC880","","1K","67 comments","257 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0276RjniC6Zg2XXyeADGsTe41sZjdMBitt7Ut9hX6pELZiRJ5nVQWLLBVU6j79q6x8l&id=100075537623150&__cft__[0]=AZWpwhqdej3riS5cJsRtDYOOVcpc3-7fXPFKyHdsufM34-SGvi-J80KLOT99_EI4Ypzq9lNkWkbT9Kh6UxJjAPokaS1J2jxSPg_D9bpsqt38R0-vPrXPZRSkisl_uscXdSy1Goq9vNQuTU_b_VWig-LmPfZuRJzYYyeq0Ch-nQRwBwDj2dhJRVZGZC08YbSAcAtL9HQuRodE0HtF9CGqOTC4&__tn__=%2CO%2CP-R","2023-12-04","4","2024-05-06 00:33:00.947285","Trattori che hanno fatto storia...","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407623507_363814566146461_2882590433490270929_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hIMDgCBD0tUQ7kNvgFZxVSZ&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfASwxhhbEZK0Zu5HeDOtO0LCByToAUCsToXg-9HO4YvRQ&oe=663DECD9","","268","12 comments","8 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0B2gDtGr8T5BTMkD86RhacVpiEJ5KC7gansXUk3FsWkNeKJYZZhaHxa9ixwUaj8UXl&id=100075537623150&__cft__[0]=AZXBtX3VIyGgYsrYz8QOYEC491J5p-qHHHWEbRQxZAnvrOQB2RXEAQ0DVMKceq0mnuvpcXvLW-YshTsE_Yhb3H_YB8Q6DP6skONQKXDH_UilhCSe2kJkOXMCAy-0yOyugnyWSFJK9_M-562Hp9rH62mAJQ9E1RVxWnfUwlwkGQxmrIE2R9B7I0IEqyY4wHHRgWAYGB7MHCFW_V2fPgISy90r&__tn__=%2CO%2CP-R","2023-12-04","5","2024-05-06 00:33:19.066661","""Meno male che ci sono i consorzi di bonifica che puliscono i canali""...","","","blob:https://www.facebook.com/98129389-6955-4a5e-810a-59ec3d268173","867","93 comments","371 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02m9teREedhPP5KUzErVghzythPuScGVNVyQJCVM3DmDxigJMPxpq3fThKAEJCjtqjl&id=100075537623150&__cft__[0]=AZUlmPI66ugnEFqR3jG8kS1rgqi7ah1FSYWQT0uBBzX7C35pbWErSBjB2-eGuAv_823GmjkG5dChvjWHyw1vuNfnyTbpcGTjixBcIvPlMILFSFzLbDOvTR4Jw9z7sB_mx3VDuvK4YhsSgaGVRfXqPab4HPLbthV86TWTiROi2D5w2UbqNTz8ah_jKJZ7s_w064PnUgtGy2HiXXv8N2-TnB1T&__tn__=%2CO%2CP-R","2023-12-03","1","2024-05-06 00:34:16.694236","W I CONSORZI DI BONIFICA, I CANALI SONO TUTTI PULITI, I NOSTRI SOLDI SONO TUTTI SPESI PER IL NOSTRO BENE... UN GRAZIE DI KUORE A QUESTI GRANDI ""RIPULITORI DI DANARO""","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407344826_363461822848402_3494026115130077395_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XDAGh4yV51EQ7kNvgGm_Q_U&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBf2uRcY9v8UDdJYvuwy5rGQWT-ya1gutD8MaJDaq8c0w&oe=663DEAF7","","496","99 comments","119 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0xauYtrYZG5J23ii3tm7BFQH9kGfSLg7ETywSFp8LBXGmzCpHrft9VaNNpTyTCMGUl&id=100075537623150&__cft__[0]=AZVVmzVV-P_089-aAPcgCWh8cM3mfIxXfNOEdz_LYzqZ4HwmcX0Ivc1kzHsy-Y7RBWj76QByFYTtiU5tFhmH7sq0r2kmfGZv1y4jUn-lJ7ZzMP0oaC2rjnODLmMyuOywdD8tyBUEXQonyHqrX4IBP7kRvU7wNRSuqFqT4b-xB1km6pqgFQGw2gBdBKclDTpZpHDM5c9OhnzOg-s2ugGqXqWx&__tn__=%2CO%2CP-R","2023-12-03","2","2024-05-06 00:35:23.732516","Non otterro' i mi piace della ferragni, ma sono FIERA DEL MIO LAVORO","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407620931_363298176198100_6429364798825551435_n.jpg?stp=dst-jpg_s640x640&_nc_cat=101&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=g0xtO5MEJrYQ7kNvgH_JFkS&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBSV2r__6MQJoS6L68s9D-ucmvhNB0CWBlpCvgZ0bzA8w&oe=663DF114","","3.9K","595 comments","535 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02PQjTnpyEtJ81E4sA3sDJjjFKD1SFfcRGMYqp5ny5SNebcYXxjkjuMQ1Pz5GUvYuJl&id=100075537623150&__cft__[0]=AZVmKXc4Un1NxI_DrTkmJui1n6QMsHkf1UPFXBVwClpftz1D82pdbmYvlad7CCyE7caOyB-6-LlBsodFsPPhLiuxH9RDQ9vjVkLnATRRqQMJRrEs8ZQINuEQouiDdQTSMGs-I9HtzBKbmtiwLktBES_9PzPEnF1ILk70vFtJY9uGrkeyB5doPlshY565vuChkCJsMc6jtxSDNHg0Lt6YTRuE&__tn__=%2CO%2CP-R","2023-12-03","3","2024-05-06 00:37:21.863686","Meluzzi colpito da ischemia.. Forza Alessandro, siamo tutti con te!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407353052_363227622871822_8728882500597601134_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HA_XEO9gYO8Q7kNvgG93zhh&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfB6XxqMsgrfx7dWy0NS-dlB14a5eV-7UxARt0vNO9_pFA&oe=663DDF18","","1K","163 comments","24 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02dbdZDvu49m6NAPTCrjBgQe2jUwEJFP81g3CPvg2Q3QHj6CT2ED7tRSUDR6B4kUqQl&id=100075537623150&__cft__[0]=AZVxna8vco2H4lSvk217F1CS1Ksg39JPOYkWUyjW0Gz2gfgkD-1bEj3GBfF5bnkwHhAJrRbqIEvEOymXLsMzGdxeE2dvKWizSU_LdZ6DY0e6rrFQEuan6ozCjplTr9q-aaX60BNGLoezirh5gRllDzNWJQyCoL5YoPmbWVeXzm8sz0pSHeH-1VUuOBR38MNm-6imN0jbcFx03YK5qMroEemU&__tn__=%2CO%2CP-R","2023-12-03","4","2024-05-06 00:38:00.048777","CHE DIO BENEDICA GLI AGRICOLTORI ITALIANI.. CLEMENTINI SPETTACOLARI, ECCO PERCHÉ CI INVIDIANO!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407656269_363208836207034_8329498766203939070_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ketfje6526EQ7kNvgHDwcrZ&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBRMn-Er4bs_t6EkYz3I4MPxra48p6feZLQ3RHCXTEsmQ&oe=663DCB6C","","21K","1.1K comments","1.9K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0P6w3s1r8zegqJESaSqNbdBkorBjijf9KMmZyTdG1R35mVUXfFphWSH9jj1jSFAhGl&id=100075537623150&__cft__[0]=AZWka03pCFI759epwWjdT-SPWXR8PabyvFGz49JQCBXQMzLi1tIDkwf-C-P88KTZf7QBmwImw6KZcEOyJndQaABGmfBJmkUMRJU4Bkv-JIVWdhksL5vSnYAJVzC1urSGI0RFQbOL4jDvqS1FqKU-HIC2gGf3O3SJe_hmzFzwuiothA-kjHE2PqyqvjsYVvk5BfeBNohMbpnOs0c5KpS3cwqA&__tn__=%2CO%2CP-R","2023-12-02","1","2024-05-06 00:45:17.964891","","I Consorzi di Bonifica, invece di pulire i fossi, ""ripuliscono i soldi dei contribuenti.. Si sono un pò confusi..","","","1K","118 comments","399 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02agga2QKhxnRJc396XEbyA7iFBr9YqLoY1ymUJu7zBijbvu1tiG1AbpzDUVtwMcmMl&id=100075537623150&__cft__[0]=AZUqANd6bj4wrd3m031YmHyCDFLo7z_zJP9ZnDi4qJc1RbyJuJrkj76LpJtopa4DwKLArWDblCiwdGs-UbH6BGCMgqbxjwRRxYZm2xaGHCtLzFl_9hs7X8h3GNti-lWDZLKXJYj54ZDxKiOXAVXbwSn2BceUkbNlLTsvhZIF1xWVxVvp2xqbz2E3GVW6KrGi2FAl9Vd8hKppDGBj_dUFjYS4&__tn__=%2CO%2CP-R","2023-12-02","2","2024-05-06 00:46:09.835057","A come AGRICOLTURA.. ","","","blob:https://www.facebook.com/f4dc7781-094e-4708-a15e-da0c9f0ce738","183","7 comments","42 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0AYW2ZDmNmW6nZdkUsDP7GTQKr9qnwk2rBApz9GPMMwWGCaNMgfMiwo8aj44FDadcl&id=100075537623150&__cft__[0]=AZWc2MIQN7BhbJq6MfadE9Uk-ERZP33Rle69bVYJFjRMopkmahBTkRg7Qwm__7IfdXetysgL8IFhkAKlD0ZOjCHuGVYfNPwXmcGoKVLv638tn7OJy2lWvULT1pMs750Dk1-Vn43UsaOhA4hvi7ZAZ6TUKWfGMCWpAy1D0YzTZitQL8Q6KIHA6SfUZppDZB-XLzxfj2OgwK1Jqc46Zb1aXICW&__tn__=%2CO%2CP-R","2023-12-02","3","2024-05-06 00:46:26.483174","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407605515_362640459597205_2202159793035387328_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EMMKn5VLNlUQ7kNvgFN7V0v&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfB4bO1EIUZHeuGWYUw9KzAdXRxqdur0KjjfW2LVDM-JNg&oe=663DF2E5","","942","111 comments","199 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0fV4UGE3Posi9mFYaFZC62NJR5sPAqRxopnVdiu3Uu6tgDWdNCZURTBLSnVLAXiFul&id=100075537623150&__cft__[0]=AZXlzXbueQicxDa7akatEOKeqWRiFEK8qXYdjCm2pDX0aoTz8IWuvXRg0a0n1b69aF7qGrXi3axYQUdAVYAStjV3ZMq9BTZ9ZC_Uhr1YeoPeKm_BYrN8Bid8sJZSZ-mj4aPhyxQlobrsgIveCHF0IuLIf-myXBRvylmtJ7vRKyiPz1mt7p2oPCPuiOIDUvyPP9q5VIz2XSnuhYAXu2-bfrJQ&__tn__=%2CO%2CP-R","2023-12-02","4","2024-05-06 00:48:33.665439","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407620977_362604012934183_5611908523125125938_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7MUu-WHBcesQ7kNvgFEZpQS&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCeKHp9K6rpANg_8tjb1gAMqVsYkA_ZIX1_VWgfR8H_NA&oe=663DE53D","","663","51 comments","94 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02CP68hoVFRjGbjmVwzqCRc62ZUEvkPujwaKW8priCLvGXJLZLmvExneJmEYfcYgKWl&id=100075537623150&__cft__[0]=AZU0pk92kCYGAKqcYFoGT2FFDq-qaHvYhPNzrDC4_IaOmt5SnMQTf7em1-fAQi2eYgsIub28pJzU4cd_67BIDp4D06PBw8hl-ZGNx9Z0hDz603BjDyf3f_2006cFGR8bjUZ-RJ5g-wsjzwhlM77kThXIUJwCa1QsK7Da3oEQ2ut6W3TTsnAiIg98GRQhGytIPxtIrJs2oXNTchJlVjNTYoUn&__tn__=%2CO%2CP-R","2023-12-01","1","2024-05-06 00:48:58.963699","I nostri nonni, non aveva timore del futuro, loro, il futuro, lo hanno creato!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407215989_362156432978941_1234874706926022258_n.jpg?stp=dst-jpg_s720x720&_nc_cat=101&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CVrhatar9hMQ7kNvgFqzzhr&_nc_oc=Adhd7MV3QEc53nSosxM4Laj4DtoXwkGH1EUuATb1RqkIvDLij3ZLc2zVqfxdysiVJBg&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBA-j-HztP0yYEn9oEpf74HwelfC33d-g2ENtVOgeSlEQ&oe=663DC603","","673","77 comments","96 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0TTRfUM9yYaLyFhTU4auEBYk5MmJYQ3NzPdCFJZGr9JFSQZbrUabwfrxx9rRu7RHLl&id=100075537623150&__cft__[0]=AZVEjwht8iKGwNZ_2wGZioTCyeFwBTeiCFxH1JT60rKFzf0R62qwbVFGFCs1QGst7OHwITVWxpaWwtmNhjHorYlZ7rJ_02wpCiz2191_r_1nLkB8BAEfnwkHW8OXr1ONKbJAjDHdNqpjf9lgSB-BtTJka6un4D8eIO9xAyyGGSolzfp8WUNyFL7ATNNtpuX2eo0vP_jJm--gGgvZZdv34SgJ&__tn__=%2CO%2CP-R","2023-12-01","2","2024-05-06 00:50:29.566858","SPETTACOLARI!! NON CI SONO DUBBI, I PRODOTTI ITALIANI, SONO I PIÙ SANI E PIÙ BUONI AL MONDO.. W GLI AGRICOLTORI ITALIANI!! ","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/407177839_362015042993080_6310364454138882658_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VHb4TD0gYIUQ7kNvgEDTGGw&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBDNqtu0Ocd6EFAaWdawbf6mX6_oH2gfT4aDThKYpsDQw&oe=663DDEC5","","2.2K","145 comments","390 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02z2LotUGD6yE8vb6MLhSpgy1Kdg19EaWmoEqdyZfCgmbJEB1wHrzoKwNXT34ANS17l&id=100075537623150&__cft__[0]=AZW21PMtrUAscTNE_6IpQWQWEqaaG7TmFon_-CTcbpPFeJ-k8R11sfR4mdK7O_LQRqBCKfFrLn1-aBXYO3PQBdCXpO2RQ6kXvVqwtPQZNjZCGfiyC0XpaeU8mDVglqtRu6zIDUIkcfhmhNRQXohGysm4EvCthkg19KrBuYqZAxp16Jp4vC1Ll0Y0j40LbvE2PPjByTqeRpxn8mByaCT8tuFk&__tn__=%2CO%2CP-R","2023-11-30","1","2024-05-06 00:52:18.772936","Bravissimo!!","","","blob:https://www.facebook.com/fbc0f9c4-b74f-4671-bb6d-362e19ed9a45","8.1K","247 comments","495 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02UoQEm4mzowCYUETQFfbVwUnpumSNDL6FJs6G8NZoWMwBRAgf4N86LoXt1bjRjcARl&id=100075537623150&__cft__[0]=AZWrelVfC8Q8tB2aceVRV2q-JvmVhEbq7wj8SdEw4upFjJy4_Tcr4PWcEhW1rMnnMtCraf2kdkfanVr_VzHf1GjrMAtvRFnM2vAkXcyuQQlsyhvNeDQTjVV9XwkCNRDu5AX9CMlNp7plbG-bEzTKZuGNxPtXW-MZkuHJ3qC1_cc_071-3GlSxp_jU5Pn9VdiQpk4VsYYR_sQ89n0p_Q95fV9&__tn__=%2CO%2CP-R","2023-11-30","2","2024-05-06 00:53:21.181010","","Ogni volta che piove, la nuova moda è.. Allerta meteo. Fatela finita, puliti i tombini e i canali, invece di trovare scuse insulse","","","3K","318 comments","3.1K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02PEMiRaGeh3v9kRSTsJgj6Ybd9v3MCrt1qCNonr2Q2XPJkHJM5wVJSbJvXzCdXSdsl&id=100075537623150&__cft__[0]=AZWGlWQm9EFD1FoB0bWiIPF8AZ8AoqOyQHGhfCHFyKRzonvo5VppKkRlDFMKdYHQ5VrQvEj_UodR10q4HGwMIxcqF-JKN3vgaGu0KnoEcdU9TJCfsx6WTiyxTgjygyr9Rn5GPMn7us96yXXmlAfkAYmfBA4NGfEu9X7y3ZOw542aFXN5UaOFD5Dr-FPJXyjH_pfARRS0XYbFfDm6nRT2QOWZ&__tn__=%2CO%2CP-R","2023-11-30","3","2024-05-06 00:55:49.245103","""ERO RICCO E FELICE, MA NON LO SAPEVO""Sono anziano, la mente mi porta sempre nel posto più bello in cui ho vissuto. Non invidio nulla a nessuno...tutto quello che desideravo lo avevo sotto casa...Vorrei solo rivivere per un attimo, quei stupendi momenti.. Ero ricco e felice, ma non lo sapevo.","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/406723293_361466523047932_6283442599546554695_n.jpg?stp=dst-jpg_p552x414&_nc_cat=103&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ygK2d2ZdVioQ7kNvgGjsw2m&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCr-3S5uk7swjIYGg__o5mXB8ZQ3BZbwEOsrhT6lvgRsQ&oe=663DF69A","","2.9K","118 comments","473 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid031mabkLuHhhqdUCyoxTLSAtgzoeg76Dv4oHUA3AUbRQWhNwT5BJWzWg1s7zwxHTsLl&id=100075537623150&__cft__[0]=AZVeVCpwXGqQe32OZ6B76nYe60LbEsZrJRtSxHkVBM_d7Tu1RktxZMnZ89M74N3m__vLfT5Slp5aEKuE8P9AF1pZew8e4CTu83dIHBtwckOf9ZzEMQIU3Ove4QS76iI2N9ip0A0X0Uz5X9k0ILLjpxH6lQGkfBj8pP-lekF2cJpDL2LH7n6I_SWvwWodT9hx7J-2VGPwV8qPiC0pzs72Jeaj&__tn__=%2CO%2CP-R","2023-11-29","1","2024-05-06 00:58:01.841445","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/406354231_361111546416763_3367632410687641416_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_ZzrN8PXzrQQ7kNvgGNvc_7&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDpGm-FUpmjkkvS_UuBUD-qZhDuMvi4BvAuubj26kLEqg&oe=663DCD73","","509","44 comments","83 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0YV1xzhwL8X6LznpqHX7Y1oXDyznHAiAbhpQrwkMbvP2Mx5BVvgaMGdYGg5iopkB1l&id=100075537623150&__cft__[0]=AZUWjCRcbspO55wmkKYP7AmIunkQ-9mZuJwKol_j2MLMmsun5XiRplKIyJ0V2TeLz8iI_3mpuLoqQdd-UEFEUYpKVbj0-X4_cJS7JXV2r6LY1SUiMvEH5eMfYd_axneAZm6DX-nKsGM2BNttG_e06pnl17y92lYUFv6eUWMUutJPr8Oku5-gH3so_a0ndLX4B8r2LIPwiP2_kapBdG-zbz28&__tn__=%2CO%2CP-R","2023-11-29","2","2024-05-06 00:58:19.263577","INGINOCCHIATEVI PER LORO!!GRANDI UOMINI, LA NOSTRA STORIA.. W GLI AGRICOLTORI ITALIANI!!","","","blob:https://www.facebook.com/5b82e078-8da8-49b6-afaa-00cc60b6f342","1.8K","200 comments","596 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02yFM9cCxATWPZJj2Cp8R3tasDkgCSa2dH7SJ93ffnzvpGBkHKTeGZVD8mgNYhgyh9l&id=100075537623150&__cft__[0]=AZV5xCuAenmFkNxk7PrIfbGsltzMAJnhWVjtvNYa3X_pDNZ9OyKksosc6lmegg8jNfWjgOk6A1YT2hy7QkYbQja7a6rwoeFXPUiWsmc5Ny7OMFPFI8RhdF6v__MTglVQTAA9ORiSUei40JEbiran4FeJz7avcfLUrAkqrdLgASiBfynJN14ya01ManTk5GK9lhM-D7b-XOVZ3sUYy5aJnDiJ&__tn__=%2CO%2CP-R","2023-11-28","1","2024-05-06 00:59:58.812846","","Oggi, una Donna Indiana residente in Italia, è stata uccisa dal marito con una mazza da baseball... Qualcuno, protestera per lei?","","","627","136 comments","180 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid028Sd1spajH7keYVHT7Z9vgraR5ddTwqDdLvv6e4iJ9BiUKFcGsapF7AxB97bXXM35l&id=100075537623150&__cft__[0]=AZXgqqqns4ALFFdEIleaFlO9UFdlYjOIB8cqXwRaXTBC0b3AAs1qUh8PZQSzxz2T2V6bJH0RExnU3CHSZ31Wt8VmJM3E_kmQUKWTgfTFTf2DKKAlmOq7pYb75jvWZPywroP1atDXYo5XDJ2A1E5gQv67ZHsdWSFL-0S7CEiBiQkgrVnsLhBk-T6UDzWm-p6BK9qTPdK7dHic78LnhMiD23es&__tn__=%2CO%2CP-R","2023-11-28","2","2024-05-06 01:02:03.326748","Guarda il videoClamoroso, a Latina il Consorzio di Bonifica, fa pagare ai cittadini tasse esose, ma di servizzi, praticamente nulla! Ma dove vanno a finire i soldi che la gente paga e i fondi pubblici che prendono?","","","blob:https://www.facebook.com/359e75b6-1dea-43af-bd2d-97f0c1392474","188","26 comments","82 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0wYWkCnBBsax62JbufSRKdJam2613LppjTuejqFYxUP27BjjW6a1ZuwJpRNsVBagGl&id=100075537623150&__cft__[0]=AZWtOfwyODuOBRduqSupbykMnDA0g5HJD8ep3Oeg1Iz8ci2lVwWGujSx61PWEEUWvlQDS5-YGWPg_aF4wy7g5Zn35d7TnF8_Jjwuboqmfmgg9_LboLJKPpqMdtiJGKxO9adET2JUcVxRuI6dnSmodQcVbMvnTtHFrgsHwg91GUCDIRXdkiBmcDbn8FWnVVDubzICULAAi4B9Yim7MQa58AEe&__tn__=%2CO%2CP-R","2023-11-28","3","2024-05-06 01:02:19.660373","","W GLI AGRICOLTORI ITALIANI.. E CHE DIO LI BENEDICA TUTTI!!","","","1.7K","93 comments","190 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02LX6VBjTBqgJajRbqHHZKVUGKzEuW9WqMCp5vhWW4AkxEMH8W7L8xfRkqAQw6b8Tul&id=100075537623150&__cft__[0]=AZWHU9yTC9u0zzVNnnLyaGzyh9lmMlXll-aiEpCHhvwuJR1hJ9cjAj-YuFwgtfFMHqAIPl8wDObwmXBRGl3FckfP32pjrPDCRqUAqX-2ui-iM7JjKYe-B9CYyJENjBhgemhgR2Mwd3RCA9A493rMYiBENTJoUo69puTNBn-4q7o8PGSEw7DFXXb3ZJzqbq4tIM0vkmvSy87qOQZhxLfHY8A9&__tn__=%2CO%2CP-R","2023-11-28","4","2024-05-06 01:03:45.072939","Liguria, prove tecniche di sopravvivenza... DISTRUGGERE LA NOSTRA AGRICOLTURA, È COME ANNIENTARE L'ITALIA..Complimenti al nostro Agricoltore Ligure","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/406169028_360466229814628_3342887453391082480_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QbyeOYUyElAQ7kNvgFf9_9j&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfBB1ivrajvsfE7iotCfLA-ajvQoTpNYrbQLU3JbkYs_lA&oe=663DE208","","720","44 comments","107 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0oH5fh4taL9aky4FnAsnEopeNaiGEwaN7mtyBvTCna8QKWVy2Dqxtg7HzFJ2156rXl&id=100075537623150&__cft__[0]=AZXBQDS8Tuv5dtGDJLkRcQqqXU0Zqd0MW1p_BlGz21X5MYjpsp_GEU6xg4ZKnHV1fv5ZFpSrHp1Ax3no0i8gJ_NWXYGj4x60GX32pncZILuUTNUEo9rwK3dmCvci_e5lOvKMrMtLo20RIyONAqIWMq-eb4XVqCkMGg5Dppe_fsKqBrigj2fsYlY5P7-diiyR6lcKX5ekHG3WeuuyhdpJg4tA&__tn__=%2CO%2CP-R","2023-11-28","5","2024-05-06 01:04:17.862711","W GLI AGRICOLTORI ITALIANICAMPO DI CAROTE PRESSO SABAUDIA CON SFONDO IL  MITICO CIRCEO.. ","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/406252527_360435589817692_7052305962672867959_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tDuCLSdsIOQQ7kNvgF3Zn8O&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfC70lMuEuGAzKIKlCvAThFaxnoy_xpweC0LQen85zqMIg&oe=663DEB84","","400","16 comments","53 shares"
