Year,Member State,Region,Economic Size,Arable land (ha),Economic size N,Total Utilised Agricultural Area (ha)
2022,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.47,16.7,12.07
2022,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,18.49,35.4,25.29
2022,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,31.94,70.60000000000001,45.78
2022,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,63.93,222.8,73.7
2022,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,79.52,1832.4,93.75
2022,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,5.61,17.0,10.15
2022,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,9.55,36.2,16.55
2022,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,12.61,71.3,25.39
2022,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,32.69,208.6,48.97
2022,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,110.9,1119.3,132.77
2022,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,12.19,17.6,13.35
2022,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,18.03,36.4,20.41
2022,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,29.77,70.8,33.3
2022,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,61.47,176.4,70.61
2022,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,83.12,1441.3,106.84
2022,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,5.350000000000001,16.6,8.58
2022,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,9.46,35.1,14.88
2022,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,8.46,72.2,21.33
2022,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,15.8,216.5,32.19
2022,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,43.35,1006.8,53.08
2022,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.86,17.4,7.01
2022,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,4.27,35.5,11.51
2022,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,4.28,67.9,15.27
2022,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,7.5,156.1,30.25
2022,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,12.33,15.9,14.09
2022,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,21.48,35.4,26.66
2022,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,25.09,71.2,37.97
2022,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,35.45,222.5,46.29
2022,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,34.13,948.1,38.81
2022,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,6.08,17.2,8.17
2022,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.7,36.4,13.03
2022,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,9.72,71.8,22.66
2022,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,24.45,212.1,41.81
2022,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,61.55,994.6,69.63
2022,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,5.26,16.3,11.91
2022,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,10.42,35.3,21.46
2022,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,16.34,71.5,34.41
2022,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,26.2,171.8,63.81
2022,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,14.61,17.8,18.15
2022,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,19.46,36.6,28.89
2022,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,25.43,68.10000000000001,41.27
2022,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,39.04,206.2,84.01
2022,(IT) Italy,(312) Basilicata,(6) >= 500 000 EUR,72.27,910.8000000000002,114.03
2022,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,8.53,15.9,19.3
2022,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,10.94,36.4,38.08
2022,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,16.07,75.4,57.12
2022,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,39.4,184.4,104.83
2022,(IT) Italy,(330) Sardegna,(6) >= 500 000 EUR,108.93,881.7,167.02
2022,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,4.56,17.4,8.01
2022,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,8.71,36.4,15.2
2022,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,13.15,73.10000000000001,24.82
2022,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,29.55,178.9,49.66
2022,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,70.18,753.3000000000002,103.4
